id,gender,game,theme,date,stayTime
6,Male,Crush,Recycle,2023-01-31 17:58:35,11
8,Male,Snake,Environment,2023-01-30 20:05:49,26
-5,Unknown,Treasure Hunt,School,2023-01-28 23:24:23,32
6,Male,Treasure Hunt,School,2023-01-29 22:40:03,10
4,Female,Crush,Recycle,2023-01-31 19:37:43,35
2,Female,Treasure Hunt,School,2023-01-30 15:28:38,18
-1,Unknown,Snake,Environment,2023-01-29 20:17:10,3
-4,Unknown,Treasure Hunt,School,2023-01-31 04:54:31,3
5,Female,Treasure Hunt,School,2023-01-30 22:05:23,31
2,Female,Crush,Recycle,2023-01-30 16:50:57,28
9,Male,Crush,Recycle,2023-01-29 23:51:22,26
-3,Unknown,Treasure Hunt,School,2023-01-30 11:50:50,19
4,Female,Snake,Environment,2023-01-30 03:08:54,29
9,Male,Crush,Recycle,2023-01-28 06:08:35,17
4,Female,Snake,Environment,2023-01-30 23:07:41,12
-4,Unknown,Treasure Hunt,School,2023-01-28 22:11:36,23
5,Female,Crush,Recycle,2023-01-29 01:24:36,34
4,Female,Treasure Hunt,School,2023-01-30 01:05:33,34
9,Male,Crush,Recycle,2023-01-29 23:57:36,18
0,Female,Treasure Hunt,School,2023-01-30 20:42:26,11
-1,Unknown,Treasure Hunt,School,2023-01-30 22:12:41,6
-2,Unknown,Treasure Hunt,School,2023-01-28 20:17:30,9
1,Female,Treasure Hunt,School,2023-01-29 07:46:42,18
5,Female,Treasure Hunt,School,2023-01-29 03:52:29,8
1,Female,Treasure Hunt,School,2023-01-29 06:08:59,17
-2,Unknown,Crush,Recycle,2023-01-31 02:49:47,24
2,Female,Snake,Environment,2023-01-31 20:28:47,20
6,Male,Snake,Environment,2023-01-30 00:21:00,27
2,Female,Snake,Environment,2023-01-30 12:48:50,29
9,Male,Snake,Environment,2023-01-28 22:20:07,32
-5,Unknown,Treasure Hunt,School,2023-01-30 21:08:36,33
8,Male,Treasure Hunt,School,2023-01-31 21:48:47,29
3,Female,Crush,Recycle,2023-01-30 01:49:39,34
1,Female,Treasure Hunt,School,2023-01-29 11:25:57,17
5,Female,Snake,Environment,2023-01-30 23:50:30,34
7,Male,Treasure Hunt,School,2023-01-31 14:57:32,32
-2,Unknown,Treasure Hunt,School,2023-01-28 15:58:13,25
-2,Unknown,Snake,Environment,2023-01-31 07:04:04,12
-2,Unknown,Crush,Recycle,2023-01-28 08:52:03,27
1,Female,Crush,Recycle,2023-01-28 09:51:43,11
5,Female,Treasure Hunt,School,2023-01-31 22:19:14,10
6,Male,Crush,Recycle,2023-01-31 17:26:50,31
0,Female,Treasure Hunt,School,2023-01-31 13:47:28,30
-5,Unknown,Treasure Hunt,School,2023-01-29 00:32:35,13
7,Male,Crush,Recycle,2023-01-29 17:02:55,32
9,Male,Snake,Environment,2023-01-30 04:15:09,26
0,Female,Snake,Environment,2023-01-28 20:52:35,34
5,Female,Crush,Recycle,2023-01-30 12:56:48,34
-1,Unknown,Treasure Hunt,School,2023-01-29 04:25:07,33
-2,Unknown,Treasure Hunt,School,2023-01-31 00:51:29,8
4,Female,Snake,Environment,2023-01-28 11:13:56,13
-4,Unknown,Treasure Hunt,School,2023-01-29 08:46:03,32
-4,Unknown,Treasure Hunt,School,2023-01-31 23:35:40,24
4,Female,Treasure Hunt,School,2023-01-30 14:38:12,26
7,Male,Snake,Environment,2023-01-28 14:40:43,9
-3,Unknown,Snake,Environment,2023-01-31 22:21:39,7
8,Male,Treasure Hunt,School,2023-01-29 10:58:15,18
-1,Unknown,Snake,Environment,2023-01-30 08:35:25,29
-1,Unknown,Crush,Recycle,2023-01-29 23:10:49,23
0,Female,Snake,Environment,2023-01-28 14:00:14,18
9,Male,Treasure Hunt,School,2023-01-31 07:49:36,33
6,Male,Treasure Hunt,School,2023-01-30 00:43:16,33
1,Female,Snake,Environment,2023-01-30 08:18:19,32
7,Male,Treasure Hunt,School,2023-01-31 15:50:20,17
10,Male,Crush,Recycle,2023-01-29 14:06:16,31
1,Female,Treasure Hunt,School,2023-01-29 09:25:08,14
3,Female,Snake,Environment,2023-01-31 05:42:00,16
8,Male,Treasure Hunt,School,2023-01-30 16:11:15,32
0,Female,Crush,Recycle,2023-01-30 00:03:17,30
-2,Unknown,Snake,Environment,2023-01-30 14:52:56,32
5,Female,Treasure Hunt,School,2023-01-28 16:38:51,27
8,Male,Crush,Recycle,2023-01-28 21:37:51,5
4,Female,Snake,Environment,2023-01-29 17:50:49,16
0,Female,Crush,Recycle,2023-01-29 18:22:26,25
-3,Unknown,Treasure Hunt,School,2023-01-30 19:31:21,18
10,Male,Treasure Hunt,School,2023-01-30 22:29:39,22
-5,Unknown,Crush,Recycle,2023-01-30 22:49:18,7
3,Female,Treasure Hunt,School,2023-01-29 22:14:33,31
6,Male,Crush,Recycle,2023-01-31 12:14:46,35
-3,Unknown,Treasure Hunt,School,2023-01-28 14:37:29,33
-4,Unknown,Crush,Recycle,2023-01-29 18:28:28,20
8,Male,Crush,Recycle,2023-01-28 09:26:07,30
0,Female,Crush,Recycle,2023-01-29 13:27:16,17
8,Male,Crush,Recycle,2023-01-31 04:12:38,30
5,Female,Snake,Environment,2023-01-29 06:37:23,33
1,Female,Treasure Hunt,School,2023-01-30 20:44:56,31
7,Male,Treasure Hunt,School,2023-01-28 11:23:19,19
10,Male,Crush,Recycle,2023-01-31 01:17:55,20
-2,Unknown,Treasure Hunt,School,2023-01-28 23:32:20,28
10,Male,Crush,Recycle,2023-01-29 00:10:14,33
-5,Unknown,Treasure Hunt,School,2023-01-31 15:51:28,14
3,Female,Treasure Hunt,School,2023-01-31 08:01:14,3
2,Female,Crush,Recycle,2023-01-28 02:28:56,9
4,Female,Snake,Environment,2023-01-30 18:26:55,9
2,Female,Treasure Hunt,School,2023-01-28 11:17:55,7
9,Male,Crush,Recycle,2023-01-29 22:48:50,9
10,Male,Treasure Hunt,School,2023-01-31 09:36:53,8
-1,Unknown,Crush,Recycle,2023-01-29 07:51:03,30
6,Male,Treasure Hunt,School,2023-01-28 05:51:00,10
-1,Unknown,Treasure Hunt,School,2023-01-31 03:57:35,26
9,Male,Snake,Environment,2023-01-29 22:17:56,12
10,Male,Snake,Environment,2023-01-29 11:16:48,20
10,Male,Crush,Recycle,2023-01-29 12:17:23,19
-4,Unknown,Crush,Recycle,2023-01-28 13:29:02,4
10,Male,Snake,Environment,2023-01-28 16:09:03,22
6,Male,Crush,Recycle,2023-01-29 06:41:00,19
1,Female,Snake,Environment,2023-01-30 09:27:29,18
8,Male,Snake,Environment,2023-01-30 02:23:58,7
8,Male,Treasure Hunt,School,2023-01-30 22:42:06,3
-4,Unknown,Crush,Recycle,2023-01-29 15:30:25,15
-3,Unknown,Crush,Recycle,2023-01-28 12:50:07,20
3,Female,Crush,Recycle,2023-01-29 19:40:08,27
2,Female,Treasure Hunt,School,2023-01-31 18:41:29,15
1,Female,Snake,Environment,2023-01-30 03:31:18,23
-5,Unknown,Crush,Recycle,2023-01-30 23:38:16,23
-3,Unknown,Treasure Hunt,School,2023-01-28 20:40:36,31
3,Female,Crush,Recycle,2023-01-31 16:05:16,14
8,Male,Treasure Hunt,School,2023-01-29 14:44:29,22
8,Male,Crush,Recycle,2023-01-31 14:35:00,25
-4,Unknown,Crush,Recycle,2023-01-30 05:18:29,31
-5,Unknown,Crush,Recycle,2023-01-30 11:00:20,31
8,Male,Crush,Recycle,2023-01-29 09:32:28,31
-5,Unknown,Snake,Environment,2023-01-30 00:51:29,14
8,Male,Crush,Recycle,2023-01-28 17:42:51,11
9,Male,Snake,Environment,2023-01-30 03:58:10,29
0,Female,Snake,Environment,2023-01-31 11:40:52,7
3,Female,Snake,Environment,2023-01-30 14:09:09,8
-5,Unknown,Treasure Hunt,School,2023-01-28 18:08:30,17
0,Female,Treasure Hunt,School,2023-01-30 18:07:17,18
10,Male,Treasure Hunt,School,2023-01-28 01:10:04,24
3,Female,Snake,Environment,2023-01-28 19:55:28,27
-3,Unknown,Crush,Recycle,2023-01-30 21:08:47,29
9,Male,Treasure Hunt,School,2023-01-29 01:25:08,24
-3,Unknown,Snake,Environment,2023-01-30 19:02:30,8
5,Female,Crush,Recycle,2023-01-28 04:20:43,13
0,Female,Crush,Recycle,2023-01-30 09:03:00,22
8,Male,Crush,Recycle,2023-01-31 16:02:05,8
4,Female,Treasure Hunt,School,2023-01-31 08:28:14,27
4,Female,Crush,Recycle,2023-01-30 08:45:34,10
2,Female,Crush,Recycle,2023-01-31 12:12:34,30
4,Female,Crush,Recycle,2023-01-30 17:50:37,23
8,Male,Treasure Hunt,School,2023-01-29 22:22:17,33
-3,Unknown,Crush,Recycle,2023-01-30 22:41:10,9
3,Female,Snake,Environment,2023-01-28 16:04:48,33
2,Female,Crush,Recycle,2023-01-31 13:31:47,7
0,Female,Crush,Recycle,2023-01-28 14:14:25,12
5,Female,Snake,Environment,2023-01-31 07:04:39,22
10,Male,Snake,Environment,2023-01-29 06:05:58,18
-3,Unknown,Snake,Environment,2023-01-29 21:48:07,21
6,Male,Treasure Hunt,School,2023-01-31 00:47:19,28
-1,Unknown,Treasure Hunt,School,2023-01-31 10:17:47,12
-4,Unknown,Crush,Recycle,2023-01-30 07:27:31,10
6,Male,Treasure Hunt,School,2023-01-28 10:15:34,20
1,Female,Treasure Hunt,School,2023-01-30 14:58:51,4
-5,Unknown,Snake,Environment,2023-01-31 04:45:30,35
6,Male,Treasure Hunt,School,2023-01-31 09:24:18,13
-2,Unknown,Crush,Recycle,2023-01-30 19:48:08,5
1,Female,Treasure Hunt,School,2023-01-28 09:50:47,25
7,Male,Crush,Recycle,2023-01-31 13:41:49,35
7,Male,Snake,Environment,2023-01-31 14:52:59,21
-5,Unknown,Crush,Recycle,2023-01-29 10:47:08,24
1,Female,Crush,Recycle,2023-01-28 08:04:20,25
7,Male,Treasure Hunt,School,2023-01-30 15:16:19,35
-5,Unknown,Snake,Environment,2023-01-30 22:07:36,6
-5,Unknown,Crush,Recycle,2023-01-31 08:30:20,19
8,Male,Crush,Recycle,2023-01-31 02:39:29,27
9,Male,Treasure Hunt,School,2023-01-29 17:55:05,21
1,Female,Treasure Hunt,School,2023-01-30 06:47:13,4
5,Female,Treasure Hunt,School,2023-01-29 16:51:49,33
7,Male,Snake,Environment,2023-01-31 04:32:44,30
5,Female,Snake,Environment,2023-01-29 16:09:40,13
9,Male,Crush,Recycle,2023-01-29 11:51:03,24
7,Male,Crush,Recycle,2023-01-30 04:25:36,6
1,Female,Treasure Hunt,School,2023-01-30 13:20:40,11
5,Female,Snake,Environment,2023-01-31 21:09:21,24
5,Female,Treasure Hunt,School,2023-01-28 23:28:34,12
2,Female,Treasure Hunt,School,2023-01-31 16:46:24,32
6,Male,Treasure Hunt,School,2023-01-28 11:05:54,7
-2,Unknown,Snake,Environment,2023-01-30 11:44:01,16
7,Male,Crush,Recycle,2023-01-31 18:40:39,14
1,Female,Snake,Environment,2023-01-31 13:01:06,30
-2,Unknown,Snake,Environment,2023-01-31 02:57:46,24
10,Male,Snake,Environment,2023-01-30 21:35:38,5
2,Female,Treasure Hunt,School,2023-01-29 01:57:38,32
5,Female,Crush,Recycle,2023-01-29 20:52:14,13
-4,Unknown,Treasure Hunt,School,2023-01-30 18:09:33,13
9,Male,Snake,Environment,2023-01-31 11:57:10,33
9,Male,Treasure Hunt,School,2023-01-28 19:58:33,30
2,Female,Crush,Recycle,2023-01-30 09:58:07,29
2,Female,Crush,Recycle,2023-01-29 19:28:28,14
9,Male,Snake,Environment,2023-01-31 19:50:59,26
-2,Unknown,Crush,Recycle,2023-01-29 11:22:47,20
8,Male,Snake,Environment,2023-01-29 21:46:19,32
-3,Unknown,Treasure Hunt,School,2023-01-30 14:53:21,4
1,Female,Crush,Recycle,2023-01-28 23:58:49,35
6,Male,Snake,Environment,2023-01-30 22:32:46,14
9,Male,Treasure Hunt,School,2023-01-28 18:59:00,18
9,Male,Treasure Hunt,School,2023-01-31 04:46:00,29
-1,Unknown,Snake,Environment,2023-01-28 02:27:46,22
-3,Unknown,Crush,Recycle,2023-01-29 07:33:20,10
9,Male,Snake,Environment,2023-01-29 20:49:12,9
0,Female,Treasure Hunt,School,2023-01-28 06:24:32,13
0,Female,Crush,Recycle,2023-01-31 17:19:55,3
-4,Unknown,Snake,Environment,2023-01-31 21:22:28,24
4,Female,Snake,Environment,2023-01-28 02:02:42,32
8,Male,Treasure Hunt,School,2023-01-28 10:03:52,17
-2,Unknown,Snake,Environment,2023-01-29 05:05:35,23
-1,Unknown,Crush,Recycle,2023-01-28 22:36:25,26
-4,Unknown,Snake,Environment,2023-01-28 17:20:41,11
-2,Unknown,Crush,Recycle,2023-01-29 07:31:37,31
0,Female,Treasure Hunt,School,2023-01-29 15:45:02,15
-1,Unknown,Snake,Environment,2023-01-30 04:40:57,5
-5,Unknown,Crush,Recycle,2023-01-29 16:05:06,23
-4,Unknown,Crush,Recycle,2023-01-29 09:03:43,22
10,Male,Snake,Environment,2023-01-28 10:22:13,17
7,Male,Crush,Recycle,2023-01-31 02:46:03,8
-2,Unknown,Crush,Recycle,2023-01-28 02:17:14,5
8,Male,Snake,Environment,2023-01-30 08:08:40,28
6,Male,Crush,Recycle,2023-01-29 10:33:01,35
-4,Unknown,Treasure Hunt,School,2023-01-31 16:08:51,12
1,Female,Crush,Recycle,2023-01-31 19:03:25,32
1,Female,Snake,Environment,2023-01-31 17:56:45,23
-5,Unknown,Snake,Environment,2023-01-29 07:33:20,14
4,Female,Crush,Recycle,2023-01-31 07:19:17,26
2,Female,Snake,Environment,2023-01-30 18:37:07,27
5,Female,Crush,Recycle,2023-01-30 20:45:21,3
-2,Unknown,Crush,Recycle,2023-01-29 19:59:36,16
0,Female,Crush,Recycle,2023-01-31 14:22:11,20
-4,Unknown,Snake,Environment,2023-01-30 07:03:11,25
-1,Unknown,Crush,Recycle,2023-01-28 20:38:55,22
5,Female,Snake,Environment,2023-01-29 14:30:23,11
7,Male,Treasure Hunt,School,2023-01-28 11:25:34,22
7,Male,Treasure Hunt,School,2023-01-29 09:07:41,31
4,Female,Snake,Environment,2023-01-28 11:18:08,9
9,Male,Crush,Recycle,2023-01-28 03:34:02,25
8,Male,Treasure Hunt,School,2023-01-30 01:38:06,15
5,Female,Crush,Recycle,2023-01-29 19:57:58,15
5,Female,Crush,Recycle,2023-01-31 00:41:54,9
7,Male,Snake,Environment,2023-01-29 08:49:57,18
9,Male,Snake,Environment,2023-01-29 02:56:26,23
5,Female,Crush,Recycle,2023-01-28 08:39:04,24
10,Male,Treasure Hunt,School,2023-01-31 14:18:38,14
10,Male,Treasure Hunt,School,2023-01-29 04:48:34,30
-2,Unknown,Snake,Environment,2023-01-29 13:22:40,11
-5,Unknown,Treasure Hunt,School,2023-01-28 09:11:47,7
5,Female,Snake,Environment,2023-01-30 03:02:10,35
0,Female,Crush,Recycle,2023-01-29 04:43:40,14
1,Female,Snake,Environment,2023-01-28 21:01:44,12
0,Female,Crush,Recycle,2023-01-31 10:20:06,30
8,Male,Crush,Recycle,2023-01-29 13:22:52,22
5,Female,Snake,Environment,2023-01-31 05:38:38,25
-2,Unknown,Snake,Environment,2023-01-29 06:31:19,3
9,Male,Snake,Environment,2023-01-28 23:39:44,26
7,Male,Snake,Environment,2023-01-30 02:31:34,19
5,Female,Snake,Environment,2023-01-29 13:06:50,8
1,Female,Crush,Recycle,2023-01-29 02:50:49,20
-4,Unknown,Snake,Environment,2023-01-30 12:19:25,31
-5,Unknown,Crush,Recycle,2023-01-31 13:49:32,12
4,Female,Snake,Environment,2023-01-28 09:42:35,9
8,Male,Treasure Hunt,School,2023-01-28 19:29:42,14
-3,Unknown,Crush,Recycle,2023-01-30 08:05:30,5
8,Male,Crush,Recycle,2023-01-28 17:51:54,26
-2,Unknown,Crush,Recycle,2023-01-31 03:08:41,21
2,Female,Crush,Recycle,2023-01-30 17:14:23,7
3,Female,Treasure Hunt,School,2023-01-31 16:51:55,22
6,Male,Treasure Hunt,School,2023-01-31 13:40:08,6
-5,Unknown,Treasure Hunt,School,2023-01-29 15:24:17,32
0,Female,Crush,Recycle,2023-01-28 00:56:23,30
8,Male,Snake,Environment,2023-01-31 13:02:57,35
0,Female,Snake,Environment,2023-01-30 22:12:26,33
6,Male,Snake,Environment,2023-01-30 13:13:45,11
10,Male,Crush,Recycle,2023-01-30 09:17:45,8
-3,Unknown,Snake,Environment,2023-01-30 09:05:44,13
2,Female,Crush,Recycle,2023-01-31 05:55:31,16
4,Female,Crush,Recycle,2023-01-30 01:54:21,11
2,Female,Treasure Hunt,School,2023-01-31 18:59:45,14
0,Female,Crush,Recycle,2023-01-30 12:17:46,13
9,Male,Snake,Environment,2023-01-30 12:28:13,30
-4,Unknown,Crush,Recycle,2023-01-31 06:50:00,34
5,Female,Crush,Recycle,2023-01-31 05:34:48,14
4,Female,Treasure Hunt,School,2023-01-29 15:38:31,34
-3,Unknown,Treasure Hunt,School,2023-01-29 01:10:32,29
1,Female,Snake,Environment,2023-01-28 03:13:55,27
9,Male,Crush,Recycle,2023-01-31 02:53:36,20
4,Female,Snake,Environment,2023-01-31 07:06:37,13
-1,Unknown,Treasure Hunt,School,2023-01-28 00:15:27,32
8,Male,Treasure Hunt,School,2023-01-28 12:29:53,30
4,Female,Treasure Hunt,School,2023-01-29 06:22:59,23
6,Male,Treasure Hunt,School,2023-01-28 19:09:14,34
2,Female,Crush,Recycle,2023-01-31 02:00:14,4
9,Male,Crush,Recycle,2023-01-30 23:31:44,23
3,Female,Treasure Hunt,School,2023-01-31 12:26:06,23
1,Female,Treasure Hunt,School,2023-01-29 18:08:02,3
0,Female,Crush,Recycle,2023-01-30 16:48:22,27
-2,Unknown,Crush,Recycle,2023-01-29 17:29:41,3
-4,Unknown,Snake,Environment,2023-01-29 17:36:29,5
0,Female,Snake,Environment,2023-01-31 16:26:46,4
3,Female,Crush,Recycle,2023-01-31 09:41:27,31
6,Male,Snake,Environment,2023-01-29 12:16:05,23
0,Female,Snake,Environment,2023-01-31 01:22:41,32
5,Female,Crush,Recycle,2023-01-29 02:36:29,35
10,Male,Treasure Hunt,School,2023-01-30 17:42:15,35
9,Male,Treasure Hunt,School,2023-01-28 05:51:41,16
5,Female,Treasure Hunt,School,2023-01-31 11:31:02,23
1,Female,Crush,Recycle,2023-01-30 17:14:22,23
-5,Unknown,Snake,Environment,2023-01-28 16:05:10,28
10,Male,Crush,Recycle,2023-01-28 12:08:12,16
-5,Unknown,Snake,Environment,2023-01-29 02:57:41,24
2,Female,Snake,Environment,2023-01-30 11:12:53,29
9,Male,Treasure Hunt,School,2023-01-29 19:15:22,18
2,Female,Treasure Hunt,School,2023-01-31 14:39:42,14
4,Female,Treasure Hunt,School,2023-01-30 05:27:12,23
-5,Unknown,Treasure Hunt,School,2023-01-30 02:05:56,35
0,Female,Treasure Hunt,School,2023-01-30 16:57:24,19
-4,Unknown,Snake,Environment,2023-01-29 21:48:10,5
-4,Unknown,Crush,Recycle,2023-01-30 21:46:59,35
3,Female,Treasure Hunt,School,2023-01-30 23:31:44,14
10,Male,Snake,Environment,2023-01-30 02:26:30,12
10,Male,Treasure Hunt,School,2023-01-29 01:12:08,15
3,Female,Snake,Environment,2023-01-28 16:09:15,19
8,Male,Snake,Environment,2023-01-31 20:28:20,25
1,Female,Snake,Environment,2023-01-29 04:07:38,17
-3,Unknown,Crush,Recycle,2023-01-28 15:11:08,31
9,Male,Treasure Hunt,School,2023-01-28 11:32:55,13
-4,Unknown,Treasure Hunt,School,2023-01-31 16:19:50,33
6,Male,Treasure Hunt,School,2023-01-28 19:06:50,23
6,Male,Snake,Environment,2023-01-29 14:41:21,7
9,Male,Treasure Hunt,School,2023-01-29 07:57:48,14
3,Female,Crush,Recycle,2023-01-30 06:05:08,34
0,Female,Crush,Recycle,2023-01-30 11:33:54,9
3,Female,Crush,Recycle,2023-01-31 15:07:23,16
-2,Unknown,Snake,Environment,2023-01-31 04:48:15,30
3,Female,Treasure Hunt,School,2023-01-31 16:58:03,17
-1,Unknown,Crush,Recycle,2023-01-30 17:35:49,19
7,Male,Crush,Recycle,2023-01-30 19:55:05,4
-1,Unknown,Snake,Environment,2023-01-28 02:19:36,10
9,Male,Treasure Hunt,School,2023-01-30 10:42:19,7
-5,Unknown,Treasure Hunt,School,2023-01-30 05:21:25,27
4,Female,Treasure Hunt,School,2023-01-30 00:30:11,13
0,Female,Treasure Hunt,School,2023-01-31 20:30:26,15
8,Male,Crush,Recycle,2023-01-28 00:05:37,6
2,Female,Snake,Environment,2023-01-30 19:05:36,5
4,Female,Crush,Recycle,2023-01-29 19:02:38,8
8,Male,Crush,Recycle,2023-01-31 01:28:38,20
0,Female,Treasure Hunt,School,2023-01-31 14:15:53,13
10,Male,Snake,Environment,2023-01-30 08:26:29,10
3,Female,Snake,Environment,2023-01-30 10:37:36,23
8,Male,Treasure Hunt,School,2023-01-28 04:29:17,22
10,Male,Crush,Recycle,2023-01-29 04:05:32,27
9,Male,Crush,Recycle,2023-01-29 01:45:37,32
0,Female,Treasure Hunt,School,2023-01-30 04:02:18,34
-1,Unknown,Snake,Environment,2023-01-31 02:54:23,15
4,Female,Treasure Hunt,School,2023-01-29 00:28:08,15
7,Male,Treasure Hunt,School,2023-01-31 20:30:20,8
-4,Unknown,Treasure Hunt,School,2023-01-30 01:32:01,14
7,Male,Snake,Environment,2023-01-30 10:26:29,22
-5,Unknown,Snake,Environment,2023-01-31 11:03:00,16
4,Female,Crush,Recycle,2023-01-28 19:08:30,8
-4,Unknown,Crush,Recycle,2023-01-29 02:24:20,29
1,Female,Treasure Hunt,School,2023-01-30 16:13:05,15
-4,Unknown,Crush,Recycle,2023-01-29 10:50:02,8
-5,Unknown,Crush,Recycle,2023-01-31 23:34:06,11
4,Female,Crush,Recycle,2023-01-29 09:16:40,15
-1,Unknown,Treasure Hunt,School,2023-01-31 14:05:25,31
4,Female,Snake,Environment,2023-01-28 08:37:53,12
-4,Unknown,Treasure Hunt,School,2023-01-31 16:31:51,6
0,Female,Treasure Hunt,School,2023-01-28 22:38:36,34
0,Female,Crush,Recycle,2023-01-28 22:37:05,5
1,Female,Crush,Recycle,2023-01-28 04:10:48,32
4,Female,Treasure Hunt,School,2023-01-30 22:19:47,6
-5,Unknown,Crush,Recycle,2023-01-30 00:12:28,9
-5,Unknown,Crush,Recycle,2023-01-28 12:32:36,12
9,Male,Crush,Recycle,2023-01-31 00:22:55,6
1,Female,Snake,Environment,2023-01-29 00:07:39,13
-5,Unknown,Snake,Environment,2023-01-31 00:26:43,19
4,Female,Treasure Hunt,School,2023-01-30 22:05:35,14
9,Male,Crush,Recycle,2023-01-28 15:09:34,13
6,Male,Crush,Recycle,2023-01-30 11:44:23,32
6,Male,Treasure Hunt,School,2023-01-28 16:57:43,27
-3,Unknown,Treasure Hunt,School,2023-01-31 01:25:05,16
-3,Unknown,Snake,Environment,2023-01-29 12:51:09,3
-5,Unknown,Crush,Recycle,2023-01-28 03:19:30,16
4,Female,Treasure Hunt,School,2023-01-28 18:45:32,5
-5,Unknown,Snake,Environment,2023-01-28 08:24:05,35
7,Male,Snake,Environment,2023-01-28 22:00:32,28
-1,Unknown,Snake,Environment,2023-01-30 09:44:01,33
10,Male,Treasure Hunt,School,2023-01-29 11:39:55,9
3,Female,Treasure Hunt,School,2023-01-29 10:49:48,24
10,Male,Treasure Hunt,School,2023-01-29 13:35:32,14
5,Female,Crush,Recycle,2023-01-31 08:21:08,26
2,Female,Crush,Recycle,2023-01-31 17:48:35,35
0,Female,Crush,Recycle,2023-01-29 13:08:41,19
3,Female,Snake,Environment,2023-01-31 14:53:48,22
-5,Unknown,Treasure Hunt,School,2023-01-31 18:20:05,35
4,Female,Treasure Hunt,School,2023-01-29 09:15:47,32
5,Female,Crush,Recycle,2023-01-28 06:30:57,29
6,Male,Treasure Hunt,School,2023-01-28 04:19:13,11
0,Female,Crush,Recycle,2023-01-30 21:01:55,26
0,Female,Treasure Hunt,School,2023-01-30 08:20:16,26
-5,Unknown,Treasure Hunt,School,2023-01-29 06:59:51,35
9,Male,Treasure Hunt,School,2023-01-28 12:05:41,17
-2,Unknown,Crush,Recycle,2023-01-30 02:49:12,30
0,Female,Snake,Environment,2023-01-29 11:38:54,17
-1,Unknown,Treasure Hunt,School,2023-01-28 21:22:42,12
-1,Unknown,Crush,Recycle,2023-01-29 15:35:25,13
0,Female,Snake,Environment,2023-01-31 20:26:53,15
4,Female,Snake,Environment,2023-01-31 12:09:40,16
10,Male,Treasure Hunt,School,2023-01-28 02:30:30,15
-5,Unknown,Crush,Recycle,2023-01-28 06:46:37,22
-1,Unknown,Snake,Environment,2023-01-29 15:10:51,30
5,Female,Crush,Recycle,2023-01-28 04:59:00,33
-4,Unknown,Treasure Hunt,School,2023-01-29 22:15:07,35
7,Male,Snake,Environment,2023-01-30 01:53:07,3
9,Male,Treasure Hunt,School,2023-01-31 16:12:11,35
10,Male,Crush,Recycle,2023-01-28 20:56:26,23
9,Male,Crush,Recycle,2023-01-28 05:01:42,15
-3,Unknown,Crush,Recycle,2023-01-28 17:55:40,26
-1,Unknown,Treasure Hunt,School,2023-01-31 16:08:22,19
-3,Unknown,Treasure Hunt,School,2023-01-28 11:46:15,22
-5,Unknown,Crush,Recycle,2023-01-29 15:51:29,31
8,Male,Crush,Recycle,2023-01-29 06:37:07,31
3,Female,Snake,Environment,2023-01-28 06:08:47,23
5,Female,Crush,Recycle,2023-01-28 23:15:28,17
1,Female,Snake,Environment,2023-01-31 21:45:43,8
10,Male,Crush,Recycle,2023-01-30 23:40:46,18
-2,Unknown,Treasure Hunt,School,2023-01-31 11:04:16,16
-5,Unknown,Crush,Recycle,2023-01-30 01:21:26,28
-5,Unknown,Snake,Environment,2023-01-29 22:12:45,31
-4,Unknown,Snake,Environment,2023-01-28 17:54:16,16
2,Female,Snake,Environment,2023-01-28 03:44:05,6
4,Female,Snake,Environment,2023-01-30 23:46:22,30
6,Male,Snake,Environment,2023-01-28 16:22:54,5
1,Female,Treasure Hunt,School,2023-01-29 09:24:53,13
1,Female,Crush,Recycle,2023-01-29 11:40:15,22
1,Female,Snake,Environment,2023-01-29 12:41:01,10
6,Male,Treasure Hunt,School,2023-01-29 23:24:45,12
4,Female,Treasure Hunt,School,2023-01-31 21:26:41,5
1,Female,Crush,Recycle,2023-01-30 15:32:33,16
5,Female,Snake,Environment,2023-01-31 21:55:23,30
3,Female,Treasure Hunt,School,2023-01-31 11:06:49,5
10,Male,Treasure Hunt,School,2023-01-28 23:42:20,10
-3,Unknown,Crush,Recycle,2023-01-29 10:31:16,11
-3,Unknown,Crush,Recycle,2023-01-28 05:11:46,10
-2,Unknown,Crush,Recycle,2023-01-28 15:57:05,27
8,Male,Crush,Recycle,2023-01-31 17:09:33,35
1,Female,Treasure Hunt,School,2023-01-28 16:10:55,32
6,Male,Snake,Environment,2023-01-31 07:54:38,27
1,Female,Treasure Hunt,School,2023-01-31 23:20:51,9
8,Male,Crush,Recycle,2023-01-28 23:17:28,34
3,Female,Snake,Environment,2023-01-31 12:26:27,13
5,Female,Crush,Recycle,2023-01-28 22:10:38,10
1,Female,Crush,Recycle,2023-01-30 23:44:50,18
-5,Unknown,Treasure Hunt,School,2023-01-31 22:49:45,27
6,Male,Snake,Environment,2023-01-28 04:29:38,33
3,Female,Snake,Environment,2023-01-30 01:55:59,9
1,Female,Crush,Recycle,2023-01-30 15:56:51,25
-5,Unknown,Treasure Hunt,School,2023-01-29 19:56:52,20
9,Male,Snake,Environment,2023-01-28 08:54:55,8
0,Female,Treasure Hunt,School,2023-01-31 05:07:18,25
-2,Unknown,Snake,Environment,2023-01-30 20:40:15,15
3,Female,Crush,Recycle,2023-01-30 17:38:33,15
3,Female,Treasure Hunt,School,2023-01-28 20:53:42,35
